RefId,IsBadBuy,VehicleAge,Transmission,WheelTypeID,VehOdo,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,IsOnlineSale,WarrantyCost
2194,0,2,AUTO,2,67033,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
2196,0,3,AUTO,2,58634,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1086
2197,0,2,AUTO,2,59466,CHRYSLER,9461,11189,10718,12584,9461,11189,10718,12584,0,1086
2198,0,2,AUTO,2,73171,CHRYSLER,9461,11189,10718,12584,9461,11189,10718,12584,0,1389
2209,1,2,AUTO,0,67032,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
2210,0,2,AUTO,1,75639,FORD,11412,14485,12825,16144,11412,14485,12825,16144,0,1506
2213,1,2,AUTO,0,76301,FORD,11412,14485,12825,16144,11412,14485,12825,16144,0,1506
2214,0,3,AUTO,2,77449,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,0,1389
2217,0,2,AUTO,2,75417,CHRYSLER,9461,11189,10718,12584,9461,11189,10718,12584,0,1389
2218,0,3,AUTO,2,58905,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1086
2220,0,2,AUTO,2,57696,CHRYSLER,10920,12568,12294,14073,10920,12568,12294,14073,0,1086
2222,0,4,AUTO,1,83940,CHRYSLER,10619,12103,11969,13571,10619,12103,11969,13571,0,2022
2224,0,3,AUTO,1,76452,GM,10207,12605,11524,14113,10207,12605,11524,14113,0,1506
2225,0,3,AUTO,2,56808,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,0,1086
2228,0,2,AUTO,1,82893,FORD,11412,14485,12825,16144,11412,14485,12825,16144,0,1633
2231,0,3,AUTO,2,72215,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,1389
2234,0,3,AUTO,2,60251,CHRYSLER,9259,11026,10500,12408,9259,11026,10500,12408,0,1215
2235,0,2,AUTO,2,69095,CHRYSLER,9784,11267,11067,12668,9784,11267,11067,12668,0,1215
2236,0,2,AUTO,1,76684,FORD,9558,12352,10823,13840,9558,12352,10823,13840,0,1506
2239,0,2,AUTO,2,69410,CHRYSLER,10920,12568,12294,14073,10920,12568,12294,14073,0,1215
2243,0,4,AUTO,1,61003,GM,9131,10801,10361,12165,9254,11323,10494,12729,0,1703
2256,0,2,AUTO,1,70662,FORD,9558,12352,10823,13840,9570,12420,10836,13914,0,1506
2257,0,2,AUTO,2,61033,CHRYSLER,9461,11189,10718,12584,10397,11538,11729,12961,0,1215
2260,0,3,AUTO,1,84948,GM,10429,12141,11763,13612,9020,10933,10242,12308,0,1243
2262,0,3,AUTO,1,84498,CHRYSLER,9598,11909,10866,13362,9598,11909,10866,13362,0,1763
2283,1,6,AUTO,1,71137,CHRYSLER,5246,6400,6166,7412,5163,6367,6076,7376,0,1220
2286,0,2,AUTO,1,88491,CHRYSLER,10277,13017,11599,14558,10776,13016,12138,14557,0,2022
2298,0,2,AUTO,1,71792,CHRYSLER,13778,15353,15380,17081,12853,14822,16286,18452,0,920
2304,0,3,AUTO,2,67224,CHRYSLER,9726,11475,11004,12893,8907,10437,10120,11772,0,1215
2306,0,2,AUTO,0,79329,CHRYSLER,12330,14933,13816,16628,11028,13495,15157,17750,0,1389
2313,0,3,AUTO,0,65226,FORD,9276,10716,10518,12073,9490,10996,13061,14980,1,728
2314,0,4,AUTO,0,80404,FORD,10599,12842,11947,14369,8830,10684,13629,15971,1,1763
2317,0,1,AUTO,0,76759,CHRYSLER,11239,12233,12638,13712,10564,12100,14540,16063,1,686
2323,0,3,AUTO,2,71848,CHRYSLER,8701,10427,9897,11761,9085,10843,13238,15228,0,1389
2327,0,2,AUTO,1,83944,FORD,10451,13216,14688,16991,10464,13234,14551,17137,0,1633
2330,1,1,AUTO,0,65935,CHRYSLER,10512,11433,14722,15698,10512,11433,14722,15698,0,1215
2334,0,2,AUTO,1,68336,FORD,10621,12949,14639,17317,11352,12884,15895,17671,0,1508
2336,0,2,AUTO,1,62719,GM,7114,8182,11126,12396,8807,10256,12168,13921,0,923
2338,0,4,AUTO,1,87262,CHRYSLER,10574,12662,13941,16253,10610,12548,13588,15634,0,2282
2339,1,2,AUTO,0,79488,GM,7118,8298,11092,12190,7118,8298,11092,12190,0,1974
2347,0,3,AUTO,1,85100,CHRYSLER,13194,15016,16819,18074,13278,14858,16479,18007,0,2022
2348,0,2,AUTO,2,66867,CHRYSLER,9348,10853,13369,15071,9367,11055,13553,15093,1,1215
2353,1,3,AUTO,2,87068,CHRYSLER,8768,10309,13599,15513,8362,9554,12009,13438,0,1503
2356,1,1,AUTO,0,57592,CHRYSLER,10290,11225,14189,15135,10290,11225,14189,15135,0,1086
2359,0,2,AUTO,2,81752,CHRYSLER,8695,10325,13293,14644,8786,10477,12637,14434,0,1503
2363,0,4,AUTO,1,70422,CHRYSLER,9891,12060,13682,15236,11256,13339,14048,15596,0,1389
2365,0,5,AUTO,1,77760,CHRYSLER,7994,9737,11405,13298,8760,10200,12034,13653,0,1857
2370,0,2,AUTO,2,69379,CHRYSLER,7971,8899,11875,12565,8814,9655,12322,13155,0,1020
2371,0,4,AUTO,2,75413,CHRYSLER,8413,9646,12070,13548,9194,10510,13726,14902,0,1389
2372,0,2,AUTO,2,65346,GM,9305,10484,13303,14622,9019,10429,12692,14311,0,1118
2373,0,3,AUTO,1,86097,GM,7903,9274,11899,13455,8804,10114,12293,14157,0,2152
2377,1,3,AUTO,0,80031,GM,7115,8239,10427,11997,7115,8239,10427,11997,0,2152
2379,1,6,AUTO,2,74458,GM,2592,3459,5929,7912,2909,3822,5431,6653,0,1155
2380,0,3,AUTO,1,79733,FORD,8812,11031,12774,15174,9045,11116,12957,14895,0,1506
2381,1,4,AUTO,0,87580,GM,6336,7711,10011,11677,6336,7711,10011,11677,0,2152
2387,0,2,AUTO,1,84940,CHRYSLER,11852,13836,15679,17819,13110,14593,16170,17781,0,1503
2390,0,4,AUTO,1,76052,CHRYSLER,10123,11899,13778,16195,11136,12680,14638,15795,0,920
2393,0,2,AUTO,2,67810,CHRYSLER,10599,11715,14322,15553,12237,13350,15422,16374,0,1215
2395,1,3,AUTO,0,88590,FORD,13144,15269,16793,18766,13144,15269,16793,18766,0,1503
2397,0,4,AUTO,2,88343,CHRYSLER,8283,9550,11910,13012,8759,9999,12192,13114,0,1503
2404,1,5,AUTO,1,85697,GM,4761,6253,8650,10308,5427,6892,9286,10635,0,5092
2405,0,4,AUTO,1,84163,GM,9081,11404,13459,16778,9081,11082,13639,15385,0,1243
2406,1,4,AUTO,0,63420,GM,6434,7634,9939,11248,6543,7689,9801,11044,0,923
2408,0,4,AUTO,1,79895,CHRYSLER,11292,13431,15541,17016,11557,13742,15504,17292,0,1623
2415,1,5,AUTO,1,79978,OTHER,4244,5435,7471,8928,2448,2903,5615,6183,0,803
2420,0,4,AUTO,1,73452,CHRYSLER,11537,13261,15349,16969,10819,13223,14464,16706,0,1623
2421,0,3,AUTO,2,82760,OTHER,10039,11037,14160,15567,10126,11357,13397,15158,0,594
2422,1,5,AUTO,0,54938,GM,5819,7146,9305,10678,5819,7146,9305,10678,0,1003
2423,0,2,AUTO,1,73011,GM,8932,10302,13112,15123,8882,9987,12688,14109,0,1974
2424,0,4,AUTO,1,99126,GM,10536,12490,14401,16050,9242,11479,13549,15637,0,2351
2432,1,7,AUTO,0,95807,CHRYSLER,2166,2979,5247,5746,2166,2979,5247,5746,0,1641
2435,0,2,AUTO,1,81170,GM,8769,10031,12448,14034,8961,10499,12923,14789,0,2152
2444,1,5,AUTO,0,89975,GM,7832,9615,12025,13973,7832,9615,12025,13973,0,2152
2445,1,7,AUTO,0,81431,GM,5378,6941,8643,10551,5378,6941,8643,10551,0,2452
2447,0,2,AUTO,2,64174,GM,8441,9770,12580,13840,9532,10935,13184,14428,0,728
2448,1,5,AUTO,2,71743,OTHER,6219,7672,9898,10804,6165,7796,9863,10860,0,1038
2455,1,3,AUTO,1,49507,CHRYSLER,8533,9667,12425,13530,8755,9930,12438,13612,0,834
2456,1,6,AUTO,1,80408,CHRYSLER,6044,7480,9786,11638,6130,7387,9745,11429,0,1503
2461,0,4,AUTO,2,57157,CHRYSLER,8769,10010,11837,13163,9212,10818,11893,13808,0,1086
2464,0,2,AUTO,2,61883,GM,9850,11350,14118,15201,9748,11532,13578,15301,0,1118
2467,1,7,AUTO,1,79279,FORD,4641,5691,8204,10060,4128,5179,7202,8435,0,1103
2468,0,3,AUTO,2,89910,CHRYSLER,9784,11551,13836,15432,9643,11360,13985,15598,0,1503
2473,0,2,AUTO,2,79067,CHRYSLER,11486,12873,15556,16912,11547,13018,15697,16960,0,1389
2480,0,3,AUTO,2,67200,CHRYSLER,10787,12499,14615,16203,10245,11857,14508,15966,0,1215
2481,0,2,AUTO,1,80076,CHRYSLER,8488,10043,12672,14290,9440,10873,14139,15292,0,1503
2486,0,3,AUTO,1,74487,GM,8642,10288,12357,14213,8772,10422,13014,14604,0,1974
2488,1,6,AUTO,2,65836,CHRYSLER,3460,4384,6665,7772,3343,4389,7338,9634,0,1215
2492,0,3,AUTO,1,74868,CHRYSLER,10769,12667,15341,16710,9908,11475,14545,15917,0,1389
2493,0,2,AUTO,2,85170,CHRYSLER,10234,12241,14635,16441,10249,12091,15032,16590,0,1763
2497,1,4,AUTO,1,74419,CHRYSLER,4322,5477,7685,8620,4142,5333,7625,8871,0,1155
2499,1,5,AUTO,1,76737,CHRYSLER,6079,7447,8494,10634,6029,7484,9800,10978,0,1389
2500,0,6,AUTO,1,78159,GM,9979,13382,14406,17043,9270,11299,13699,15516,0,1974
2503,0,2,AUTO,2,92519,CHRYSLER,11716,13370,15711,17387,10396,11713,14023,15278,0,1630
2506,0,3,AUTO,2,84363,CHRYSLER,9727,10832,13532,14692,9706,10856,13477,14797,0,1503
2512,0,1,AUTO,2,89865,OTHER,11409,12295,14088,15035,11487,12535,14691,16331,0,594
2514,0,6,AUTO,2,92200,CHRYSLER,12385,15316,16520,19320,8968,11970,13116,15805,0,2062
2516,1,4,AUTO,0,69505,GM,6171,7490,10311,12515,6171,7490,10311,12515,0,923
2535,1,7,AUTO,1,83124,FORD,6954,8194,11003,12299,6923,7982,10957,12115,0,1803
2544,0,3,AUTO,2,67152,OTHER,10578,12073,14118,16114,10369,12172,14541,16707,0,630
2546,1,5,AUTO,1,46080,CHRYSLER,8254,10377,12752,14743,8417,10222,13577,15466,0,693
2554,1,5,AUTO,2,41111,OTHER,3528,4486,6849,7811,3528,4486,6849,7811,0,482
2558,1,7,AUTO,1,74097,GM,3783,5080,6623,7685,2803,3668,6164,6802,0,2508
2561,0,3,AUTO,1,78622,CHRYSLER,10454,12295,14947,16422,10150,11756,14414,15712,0,1389
2562,0,3,AUTO,1,75218,CHRYSLER,10297,13864,14655,17661,9250,12420,13649,16519,0,1623
2564,0,2,AUTO,2,83983,CHRYSLER,9693,11261,12896,14268,9245,10839,12776,13925,0,1243
2572,0,3,AUTO,2,67583,CHRYSLER,10591,12486,15032,16512,10406,12201,14679,16212,0,1215
2581,1,5,AUTO,0,79558,OTHER,7139,8454,10707,11859,7139,8454,10707,11859,0,569
2584,0,2,AUTO,2,85566,CHRYSLER,9320,10905,13828,15390,8907,10576,12723,14514,0,1763
2586,0,2,AUTO,1,79386,FORD,10244,12626,14031,16095,9296,11197,13210,15187,0,1506
2588,0,1,AUTO,1,92822,GM,10271,11126,14519,15579,9822,10954,14346,15306,0,2351
2593,1,3,AUTO,0,54917,OTHER,10354,11503,13826,14972,10354,11503,13826,14972,0,505
2595,0,1,AUTO,2,65024,GM,10442,11185,14062,15023,10205,11735,13600,15313,0,923
2599,0,2,AUTO,1,86578,FORD,17570,18139,21799,22262,18233,18942,22592,23149,0,853
2600,0,1,AUTO,2,82244,GM,10562,11239,13339,14207,10658,12189,14515,15760,0,1373
2602,1,2,AUTO,2,51541,CHRYSLER,7420,8664,11168,12538,7360,8392,10841,11717,0,920
2604,1,4,AUTO,1,94317,GM,10591,13039,14245,16995,8939,11163,12809,14790,0,1774
2610,0,2,AUTO,1,88429,FORD,9831,12063,14496,16623,9139,11318,13260,15320,0,1633
2613,0,1,AUTO,2,81412,GM,10103,10992,13781,14859,10205,11735,13600,15313,0,1113
2614,0,2,AUTO,2,93163,CHRYSLER,10011,11539,15151,16547,8965,10499,13738,15250,0,1918
2616,0,3,AUTO,1,86527,FORD,14502,17468,19150,22026,14776,17802,18909,21291,0,853
2623,1,6,AUTO,1,90505,GM,5217,6532,8724,10089,4515,5838,7761,8954,0,1485
2624,0,1,AUTO,2,78855,GM,9995,10956,13663,14743,9765,11448,12275,14558,0,1038
2625,0,4,AUTO,2,83229,FORD,9047,11301,14550,16925,9403,11120,14250,16062,0,853
2635,0,1,AUTO,2,73254,GM,9893,10829,13705,14615,10170,11627,13101,14878,0,1038
2638,0,2,AUTO,1,80039,FORD,10336,11983,14435,15970,11020,12736,14526,15832,0,853
2639,0,3,AUTO,1,74270,FORD,8937,10452,13060,14566,9144,10647,13016,14378,0,803
2644,0,4,AUTO,1,93437,CHRYSLER,10443,12502,15086,16892,10219,11932,14041,16078,0,2206
2645,0,6,AUTO,1,66934,GM,9303,10936,13426,15148,8985,10263,13334,14624,0,1118
2646,0,4,AUTO,1,88195,GM,9128,11315,13553,15517,9123,12138,13336,16295,0,2152
2649,0,2,AUTO,2,68553,CHRYSLER,11034,12331,15102,16455,10225,11873,13985,15607,0,1215
2652,0,3,AUTO,2,91347,CHRYSLER,9960,12284,15907,17537,11659,14044,16165,18688,0,1918
2656,1,8,MANUAL,1,60645,FORD,3352,4665,6053,7720,3654,5275,6751,8383,0,833
2659,0,2,AUTO,2,80386,CHRYSLER,11052,12309,14980,16015,12107,13771,15229,16883,0,1503
2660,0,2,AUTO,2,88316,CHRYSLER,8890,10445,14238,15512,8808,10324,13202,14655,0,1763
2662,0,3,AUTO,2,97385,OTHER,9950,11307,14351,15562,10260,11913,13737,15254,0,765
2664,0,1,AUTO,2,73650,OTHER,11452,12310,14239,15381,12174,12882,15536,16675,0,569
2666,0,2,AUTO,2,89108,GM,7857,8686,11624,12632,9872,11388,13681,15035,0,2152
2668,0,2,AUTO,2,79518,FORD,9022,10387,13143,14674,8926,10405,13026,14359,0,803
2671,0,3,AUTO,1,81307,CHRYSLER,8842,10689,13735,15640,9392,11779,13968,15898,0,1763
2673,0,2,AUTO,1,93541,FORD,16861,19027,21729,23841,14446,17714,19992,22979,0,909
2674,0,3,AUTO,2,85989,OTHER,9961,11190,13584,15279,10260,11913,13737,15254,0,723
2675,0,2,AUTO,2,86007,GM,7857,8686,11624,12632,8765,10063,12453,13718,0,2152
2678,0,2,AUTO,1,81421,FORD,9752,11521,14264,15864,10722,12756,14602,16553,0,1373
2683,1,4,AUTO,1,62701,OTHER,5704,6850,8756,9812,4891,6111,8072,9136,0,533
2684,0,3,AUTO,2,77040,CHRYSLER,9223,10408,13599,15346,9363,10735,13032,14503,0,1389
2690,0,2,AUTO,1,90855,FORD,9569,11737,13720,16123,9463,11645,13257,15428,0,1774
2692,0,3,AUTO,1,87594,GM,10233,12447,14712,16353,9679,11662,13902,15899,0,1503
2695,0,3,AUTO,2,57846,CHRYSLER,9495,11215,10755,12612,9495,11215,10755,12612,0,1086
2703,0,3,AUTO,1,63217,CHRYSLER,9472,11179,10730,12573,9642,11187,13536,14996,0,1215
2708,0,2,AUTO,2,76221,CHRYSLER,9919,11470,11213,12888,9383,10784,10634,12147,0,1389
2709,0,1,AUTO,1,66552,FORD,11869,13837,13319,15444,11366,13295,12775,14859,0,728
2710,0,3,AUTO,2,52895,CHRYSLER,9706,11418,10982,12831,10352,12039,11680,13502,0,1086
2712,0,2,AUTO,2,86140,CHRYSLER,10929,12629,12303,14139,11215,13046,12612,14590,0,1503
2715,0,3,AUTO,2,72272,CHRYSLER,9197,10844,10433,12212,9131,10782,10361,12145,0,1389
2722,0,1,AUTO,2,83227,CHRYSLER,11734,12585,13173,14092,10082,11064,13829,15201,0,1503
2728,1,8,AUTO,1,91319,FORD,1660,2478,2293,3176,1915,2838,2568,3565,0,1353
2733,0,3,AUTO,2,79897,GM,9330,10692,10576,12047,8752,11353,13384,17361,0,2091
2736,0,2,AUTO,1,75452,CHRYSLER,12554,14270,14058,15912,12664,14321,16942,18222,0,1740
2740,1,3,AUTO,1,83326,OTHER,10192,12184,11507,13659,8477,10435,9655,11770,0,1633
2746,0,2,AUTO,1,48941,CHRYSLER,8847,11038,10055,12421,9590,11510,10857,12931,0,975
2747,0,1,AUTO,1,81867,GM,9354,10308,10602,11633,9537,10802,13150,14633,0,2152
2748,0,3,AUTO,2,56378,CHRYSLER,8755,10116,9955,11425,8767,10329,9968,11655,0,1086
2754,1,4,AUTO,1,83234,GM,6021,7837,7003,8964,5655,7235,9348,10853,0,2282
2762,0,2,AUTO,2,75418,CHRYSLER,10201,11918,11517,13371,9952,11566,14721,16175,0,1389
2763,1,4,AUTO,0,84741,CHRYSLER,5919,7564,6893,8669,5919,7564,6893,8669,0,1763
2778,1,5,AUTO,2,92308,CHRYSLER,2377,3303,3067,4067,2436,3405,5397,6696,0,1341
2779,1,2,AUTO,0,76738,CHRYSLER,7639,8768,8750,9969,7639,8768,8750,9969,0,1389
2782,0,3,AUTO,3,75468,GM,11059,13588,12444,15175,11253,13067,16203,17612,0,1974
2784,0,3,AUTO,1,87852,GM,9383,11753,10634,13193,10159,12463,14861,17416,0,1243
2790,0,3,AUTO,1,84863,FORD,10425,12814,14446,16587,10569,12990,15053,17484,0,1503
2793,1,6,AUTO,2,78870,CHRYSLER,2763,3501,5924,6633,2897,3737,6232,7183,0,1689
2795,1,5,AUTO,1,84306,CHRYSLER,7190,8807,10724,12197,7014,8791,10734,12484,0,983
2796,1,2,AUTO,2,55557,GM,6903,7723,10997,11844,7128,8221,10674,12112,0,837
2801,0,3,AUTO,1,76110,CHRYSLER,8503,10016,11983,13094,9114,10830,12734,14242,0,686
2803,0,1,AUTO,2,78959,GM,8744,10905,13633,15675,8909,10853,13497,15225,0,2091
2804,0,1,AUTO,2,82988,GM,8744,10905,13633,15675,10206,12358,14009,16178,0,2282
2805,0,2,AUTO,2,74035,CHRYSLER,9160,10439,13157,14603,9527,10968,13388,14763,0,1389
2809,1,6,AUTO,1,87197,GM,4465,5728,8056,9841,4555,5761,7828,9326,0,2152
2815,0,5,AUTO,1,88533,GM,9488,11324,14460,16337,10856,12662,16275,17690,0,1763
2816,0,2,AUTO,2,80888,GM,8652,10944,13430,15665,9848,11926,14281,16105,0,2282
2817,0,2,AUTO,2,77409,CHRYSLER,11370,13082,15629,18021,11232,13029,15011,16949,0,1389
2820,1,7,AUTO,1,79664,CHRYSLER,4436,5555,8049,8796,5842,7213,9029,10141,0,1689
2821,1,5,AUTO,2,82132,CHRYSLER,4429,5801,8424,9694,4807,6077,8523,10124,0,1763
2823,1,3,AUTO,0,66982,CHRYSLER,5518,6675,8907,10058,5518,6675,8907,10058,0,1215
2825,1,6,MANUAL,2,85941,OTHER,4763,6254,8408,9876,5239,6645,8777,10488,0,1373
2828,1,4,AUTO,2,64388,OTHER,8046,9878,12330,13630,8371,10200,12508,14253,0,1215
2830,0,4,AUTO,1,65766,CHRYSLER,8311,9582,12044,13221,10044,11396,13582,14801,0,1118
2831,1,4,AUTO,1,77798,GM,8429,10001,13073,14673,9263,11132,13333,15272,0,1155
2833,0,3,AUTO,2,78328,GM,7747,8942,12246,14135,8755,10231,12140,14042,0,1038
2834,0,4,AUTO,1,72226,CHRYSLER,8063,9359,12235,13286,9075,10622,12706,13944,0,1389
2837,0,3,AUTO,1,87480,FORD,8792,10998,12752,15138,9216,10997,12919,14576,0,1633
2839,1,5,AUTO,1,76939,FORD,5984,7171,9952,11292,7050,8271,10411,11693,0,920
2846,1,3,AUTO,1,88671,FORD,8837,11014,12583,14763,9041,10845,12752,14519,0,1633
2854,0,6,AUTO,1,85918,GM,9693,11235,13941,15200,9356,11038,13086,14866,0,1373
2856,0,4,AUTO,1,67710,CHRYSLER,11275,13365,15529,16971,11762,13367,15660,17164,0,1411
2859,0,4,AUTO,1,93754,CHRYSLER,11779,13373,15441,17162,9988,11867,13724,15595,0,2062
2863,1,4,AUTO,2,76383,GM,6576,7752,9837,11113,6323,7480,9027,10227,0,1038
2866,1,4,AUTO,1,70501,CHRYSLER,4990,5894,8178,9589,4053,5337,7434,8581,0,1155
2868,1,6,AUTO,2,74719,CHRYSLER,3024,3800,5732,6682,2623,3306,5448,6334,0,686
2870,1,7,AUTO,2,76920,FORD,3400,4551,6178,7309,2976,4101,6240,7242,0,2157
2875,0,6,AUTO,1,92036,GM,10107,11840,14138,15728,8955,10920,12899,14619,0,1918
2881,1,6,MANUAL,1,59532,OTHER,5835,7216,9007,10803,5186,6582,8542,9793,0,1169
2888,1,6,AUTO,1,75095,GM,6706,7938,10040,11427,6620,7984,9950,11360,0,1155
2892,1,4,MANUAL,1,69151,CHRYSLER,5414,6465,8686,9880,5210,6248,8758,9820,0,1215
2895,0,5,AUTO,1,94244,GM,10087,12055,14090,16144,9077,11313,13579,15257,0,2351
2906,1,7,AUTO,1,78726,GM,5414,6801,8345,9885,5221,6651,8458,9952,0,2508
2907,0,2,AUTO,2,87028,CHRYSLER,11343,13041,14870,16660,10085,11922,15183,16564,0,1763
2909,0,3,AUTO,1,90042,CHRYSLER,11677,14398,15503,18189,9298,11791,13810,15833,0,1918
2915,1,5,AUTO,0,52998,GM,4301,5566,6963,8713,4301,5566,6963,8713,0,1500
2920,0,6,AUTO,1,70374,FORD,11505,13631,15100,17100,10096,12372,14785,17613,0,803
2922,1,3,AUTO,1,87387,OTHER,7396,8514,11054,11742,7649,8688,11212,11997,0,723
2934,0,4,MANUAL,1,56550,GM,8579,9949,12132,13385,8785,10299,12254,13976,0,1003
2935,0,3,AUTO,1,71106,GM,8788,10144,12108,13561,9166,10455,12803,14120,0,1272
2936,0,3,AUTO,1,67842,FORD,10306,11763,13799,15076,10445,11921,13772,15293,0,728
2949,0,4,MANUAL,1,73876,FORD,8741,11103,13086,15041,8848,10775,13290,15613,0,569
2955,0,4,AUTO,1,76735,FORD,8863,10321,12932,14288,9747,11774,13921,15917,0,1155
2956,1,3,AUTO,0,44355,OTHER,5164,6213,8198,9255,5164,6213,8198,9255,0,482
2958,0,3,AUTO,1,84008,CHRYSLER,9944,12609,13941,16611,10449,13115,14815,17404,0,1763
2960,0,5,AUTO,1,88309,CHRYSLER,8970,10649,12271,14526,9488,10197,13732,14444,0,2022
2967,0,2,AUTO,1,89738,FORD,10699,13150,15001,17373,12487,14329,15957,17653,0,983
2968,1,6,AUTO,0,96032,CHRYSLER,3369,4421,6148,7476,3377,4378,6526,7484,0,1630
2974,1,3,AUTO,0,70228,CHRYSLER,5185,6106,8572,9497,5167,6088,8647,9378,0,1389
2975,0,4,MANUAL,1,59203,FORD,8548,9743,12457,13521,9553,11138,13186,15123,0,671
2979,1,7,AUTO,0,79524,CHRYSLER,3763,4753,6686,7405,3929,4839,7070,8238,0,1806
2980,1,5,AUTO,0,108330,GM,4947,6287,8295,10038,4795,6113,7968,9287,0,2571
2983,1,6,AUTO,1,94164,OTHER,12310,14412,16808,18379,11713,14107,15765,19067,0,2062
2984,0,4,AUTO,1,86452,GM,9332,11746,12969,15494,10343,12573,14638,17793,0,1633
2986,1,6,AUTO,0,83675,OTHER,4942,6142,8471,9400,4928,6180,8509,9492,0,1893
2998,1,3,AUTO,2,77282,CHRYSLER,5218,6121,8606,9512,6428,7601,9643,10745,1,1389
3010,1,7,AUTO,1,31604,GM,1897,2592,2549,3299,2703,4287,3419,5130,0,2836
3012,1,5,AUTO,3,92005,CHRYSLER,0,1,0,0,0,1,0,0,0,1485
3014,1,5,AUTO,1,92005,CHRYSLER,0,1,0,0,0,1,0,0,0,1485
3015,1,4,AUTO,1,73551,OTHER,5079,6310,5985,7315,6670,8031,7704,9173,0,1857
3019,1,8,AUTO,1,82522,CHRYSLER,2613,3379,3322,4149,3066,4094,3811,4922,0,1803
3027,1,4,AUTO,2,76512,OTHER,5226,6388,6144,7399,5225,6403,6143,7415,0,569
3034,1,3,AUTO,1,59245,GM,7360,8205,8449,9361,7156,7985,8228,9124,0,671
3045,1,4,AUTO,1,68919,OTHER,6719,7926,7757,9060,6464,7961,7481,9098,0,1118
3046,0,3,AUTO,2,84979,CHRYSLER,10292,11787,11615,13230,10023,11594,11325,13022,0,1503
3047,1,6,AUTO,1,93607,FORD,3185,4022,3940,4844,2851,3716,3579,4513,0,1641
3049,0,3,AUTO,1,65373,CHRYSLER,9201,10694,10437,12050,8814,10234,10019,11553,0,1606
3052,0,3,AUTO,2,88790,OTHER,9357,10764,10606,12125,9039,11177,10262,12571,0,723
3053,0,3,AUTO,2,65792,CHRYSLER,10110,11334,11419,12741,9603,10844,10871,12212,0,1215
3054,0,3,AUTO,2,75235,CHRYSLER,10110,11334,11419,12741,9830,11077,11116,12463,0,1389
3057,1,8,AUTO,2,77213,OTHER,2942,3589,3677,4376,2942,3589,3677,4376,0,986
3060,0,5,AUTO,3,89574,GM,9457,11013,10714,12394,9457,11013,10714,12394,0,1763
3072,1,7,AUTO,2,83035,FORD,2165,3092,2838,3839,2165,3092,2838,3839,0,2322
3073,1,3,AUTO,1,83311,CHRYSLER,5865,6756,6834,7796,5105,5572,6013,6518,0,1503
3074,0,2,AUTO,1,84488,FORD,9558,12352,10823,13840,9558,12352,10823,13840,0,1633
3076,1,5,AUTO,1,41353,OTHER,5056,6299,5960,7303,5056,6299,5960,7303,0,482
3077,1,5,AUTO,1,78155,GM,4172,5270,5006,6192,4008,5108,4829,6017,0,1974
3078,1,4,AUTO,2,69475,CHRYSLER,4856,6312,5744,7317,4856,6312,5744,7317,0,1411
3080,1,6,AUTO,1,84205,GM,8589,10612,9776,11961,8589,10612,9776,11961,0,2063
3082,1,7,AUTO,1,86505,OTHER,2907,3959,3640,4776,2658,3416,3371,4189,0,1543
3087,0,3,AUTO,2,73698,CHRYSLER,8838,10875,10045,12245,8838,10875,10045,12245,0,920
3102,1,4,AUTO,2,88295,OTHER,4897,6238,5789,7237,4643,5734,5514,6693,0,594
3104,1,6,AUTO,1,51924,FORD,4672,5595,5546,6543,4335,5433,5182,6368,0,971
3105,1,5,AUTO,3,86038,GM,9995,11997,11295,13457,9384,11286,14218,16403,0,1373
3112,1,8,AUTO,1,73672,FORD,3109,3686,3858,4481,3790,4578,4593,5444,0,869
3117,0,3,AUTO,2,85198,OTHER,9198,10890,10434,12261,8980,10613,12353,14240,0,723
3122,0,3,AUTO,1,68967,CHRYSLER,12168,13413,13641,14986,11867,13625,16031,17944,0,1508
3125,0,2,AUTO,2,89107,CHRYSLER,10303,11985,11627,13444,10303,11985,11627,13444,0,1503
3129,1,4,AUTO,1,76208,FORD,7706,9824,8822,11110,6468,8319,10347,12238,0,1389
3130,0,2,AUTO,1,79933,GM,8002,9407,9142,10660,9034,10429,12698,14204,0,1974
3136,0,6,AUTO,1,91984,OTHER,9856,11092,11144,12479,9433,10912,13496,15204,0,1209
3139,1,3,AUTO,0,81767,GM,7113,8605,8182,9793,6691,8202,7726,9358,0,2152
3143,0,1,AUTO,2,73938,GM,8162,9454,9315,10710,9017,10256,12810,14181,0,1974
3147,1,2,AUTO,0,63880,GM,7744,9299,8864,10543,7829,9251,11550,13541,0,1703
3156,0,2,AUTO,1,83097,GM,9357,11729,14078,16708,9452,11087,13655,15331,0,2282
